order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,sentiment_label,delivery_delay,review_length,duplicate_review,suspicious_review,return_rate,average_rating,complaint_rate,avg_delay,seller_risk_score
O00803,2025-05-07,2025-05-10,2025-05-10,S040,Fashion,376.42,3.0,Kumasi,2.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,Volta,Neutral,0,53,True,True,0.125,3.125,1.0,3.0,0.4602272727272727
O00804,2025-05-04,2025-05-04,2025-05-05,S035,Groceries,233.03,3.0,Accra,1.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,Ashanti,Positive,1,50,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00805,2025-05-14,2025-05-17,2025-05-24,S036,Toys,308.75,3.0,Kano,5.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,South West,Positive,7,50,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00806,2025-05-13,2025-05-16,2025-05-23,S036,Toys,480.85,3.0,Lagos,5.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,Ashanti,Positive,7,52,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00807,2025-05-01,2025-05-05,2025-05-05,S020,Fashion,441.99,2.0,Kano,3.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,South West,Negative,0,36,True,True,0.0,3.75,1.0,4.05,0.4013068181818181
O00808,2025-04-13,2025-04-15,2025-04-22,S028,Toys,461.44,2.0,Lagos,1.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,Greater Accra,Positive,7,50,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00809,2025-05-25,2025-05-26,2025-05-26,S031,Toys,354.29,1.0,Lagos,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,South West,Positive,0,57,True,True,0.0,3.611111111111111,1.0,3.888888888888889,0.4049242424242424
O00810,2025-04-26,2025-04-28,2025-05-04,S030,Toys,441.68,4.0,Kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South West,Negative,6,46,True,True,0.04,3.24,1.0,4.44,0.4319363636363636
O00811,2025-06-09,2025-06-11,2025-06-15,S027,Fashion,488.33,4.0,Lagos,5.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,South East,Negative,4,36,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00812,2025-05-13,2025-05-15,2025-05-17,S026,Groceries,443.45,1.0,Kano,1.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,South West,Positive,2,52,True,True,0.0,3.4705882352941178,1.0,4.529411764705882,0.4113235294117647
O00813,2025-05-23,2025-05-23,2025-05-30,S048,Health,315.09,3.0,Lagos,5.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Pickup,Greater Accra,Positive,7,49,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00814,2025-04-23,2025-04-26,2025-05-02,S010,Fashion,390.2,2.0,Lagos,3.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,North Central,Negative,6,40,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00815,2025-04-07,2025-04-08,2025-04-10,S044,Home & Living,204.02,1.0,Accra,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,Volta,Negative,2,42,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00816,2025-06-18,2025-06-21,2025-06-30,S021,Groceries,396.81,3.0,Kano,3.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,South East,Negative,9,36,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00817,2025-04-10,2025-04-11,2025-04-14,S005,Health,239.86,2.0,Lagos,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,North Central,Neutral,3,53,True,True,0.037037037037037035,3.3333333333333335,1.0,5.222222222222222,0.43076599326599324
O00818,2025-06-04,2025-06-04,2025-06-11,S025,Electronics,269.64,1.0,Kano,2.0,"Absolutely love this product, great value for money.",0.65,Yes,Wrong Color,Express,South West,Positive,7,52,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00819,2025-06-21,2025-06-25,2025-07-02,S033,Health,86.23,3.0,Lagos,2.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Pickup,Ashanti,Neutral,7,40,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00820,2025-04-20,2025-04-24,2025-04-27,S047,Groceries,184.11,1.0,Lagos,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,South East,Positive,3,57,True,True,0.0,3.4,1.0,3.7333333333333334,0.4107272727272727
O00821,2025-05-30,2025-05-31,2025-06-05,S017,Fashion,406.42,3.0,Kano,5.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Greater Accra,Negative,5,42,True,True,0.0,3.7907251165260485,1.0,4.705882352941177,0.4023210272528816
O00822,2025-05-13,2025-05-14,2025-05-20,S041,Home & Living,85.91,3.0,Accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,North Central,Negative,6,46,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00823,2025-06-08,2025-06-12,2025-06-17,S033,Health,312.44,2.0,Accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,Volta,Positive,5,57,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00824,2025-05-26,2025-05-28,2025-06-03,S020,Electronics,158.78,4.0,Kumasi,1.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,Greater Accra,Negative,6,37,True,True,0.0,3.75,1.0,4.05,0.4013068181818181
O00825,2025-06-17,2025-06-18,2025-06-22,S014,Electronics,160.17,1.0,Accra,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Pickup,Volta,Neutral,4,53,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00826,2025-04-23,2025-04-23,2025-04-24,S028,Health,234.63,1.0,Kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,North Central,Positive,1,57,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00827,2025-04-20,2025-04-21,2025-04-27,S014,Fashion,390.75,3.0,Lagos,5.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Standard,South West,Neutral,6,53,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00828,2025-05-09,2025-05-12,2025-05-21,S048,Home & Living,494.83,1.0,Accra,2.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Pickup,Volta,Positive,9,43,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00829,2025-05-17,2025-05-20,2025-05-25,S012,Fashion,373.4,3.0,Lagos,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,South East,Positive,5,57,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00830,2025-06-21,2025-06-22,2025-06-28,S022,Fashion,187.09,3.0,Lagos,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Volta,Negative,6,42,True,True,0.05555555555555555,3.2777777777777777,1.0,4.277777777777778,0.43569444444444444
O00831,2025-06-08,2025-06-12,2025-06-12,S013,Health,213.91,4.0,Lagos,5.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,North Central,Positive,0,50,True,True,0.05,3.5,1.0,5.0,0.4295454545454545
O00832,2025-06-17,2025-06-17,2025-06-26,S003,Toys,259.97,1.0,Kano,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,South West,Positive,9,57,True,True,0.0,3.4210526315789473,1.0,4.684210526315789,0.4133373205741626
O00833,2025-05-09,2025-05-09,2025-05-14,S025,Toys,207.36,4.0,Lagos,2.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,North Central,Neutral,5,53,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00834,2025-06-22,2025-06-25,2025-06-27,S035,Groceries,91.0,3.0,Lagos,2.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Greater Accra,Negative,2,42,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00835,2025-05-07,2025-05-07,2025-05-12,S005,Fashion,150.0,1.0,Accra,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,Volta,Positive,5,50,True,True,0.037037037037037035,3.3333333333333335,1.0,5.222222222222222,0.43076599326599324
O00836,2025-05-26,2025-05-28,2025-05-28,S048,Fashion,400.89,3.0,Lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,Ashanti,Negative,0,46,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00837,2025-06-02,2025-06-05,2025-06-13,S045,Toys,290.88,1.0,Kumasi,1.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,Ashanti,Negative,8,46,True,True,0.0,3.4545454545454546,1.0,5.454545454545454,0.4149586776859504
O00838,2025-04-25,2025-04-28,2025-05-07,S011,Electronics,264.84,4.0,Kano,4.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,Volta,Neutral,9,53,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00839,2025-04-13,2025-04-13,2025-04-18,S029,Fashion,317.39,1.0,Kumasi,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Ashanti,Positive,5,52,True,True,0.0,3.2222222222222223,1.0,4.166666666666667,0.4175378787878788
O00840,2025-04-25,2025-04-25,2025-05-02,S041,Groceries,266.86,1.0,Kano,4.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,Greater Accra,Positive,7,43,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00841,2025-04-22,2025-04-24,2025-05-03,S033,Toys,266.86,1.0,Kano,4.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,North Central,Negative,9,37,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00842,2025-06-12,2025-06-12,2025-06-20,S036,Groceries,266.86,1.0,Kano,4.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,South East,Positive,8,52,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00843,2025-05-21,2025-05-22,2025-05-22,S003,Electronics,311.47,2.0,Accra,4.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Pickup,Ashanti,Positive,0,43,True,True,0.0,3.4210526315789473,1.0,4.684210526315789,0.4133373205741626
O00844,2025-06-09,2025-06-13,2025-06-14,S025,Toys,468.23,2.0,Lagos,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,Yes,Broken Item,Express,South East,Positive,1,57,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00845,2025-06-05,2025-06-05,2025-06-12,S015,Electronics,110.18,3.0,Lagos,3.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,South West,Negative,7,40,True,True,0.0,3.823529411764706,1.0,4.176470588235294,0.3995320855614973
O00846,2025-04-10,2025-04-11,2025-04-15,S005,Toys,338.32,4.0,Kano,1.0,Fake product and horrible packaging.,-0.75,Yes,No Complaint,Pickup,South East,Negative,4,36,True,True,0.037037037037037035,3.3333333333333335,1.0,5.222222222222222,0.43076599326599324
O00847,2025-05-14,2025-05-14,2025-05-19,S028,Electronics,280.07,4.0,Kano,5.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Express,South East,Positive,5,49,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00848,2025-05-03,2025-05-04,2025-05-12,S042,Electronics,400.04,3.0,Lagos,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,Ashanti,Neutral,8,53,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00849,2025-06-14,2025-06-14,2025-06-22,S006,Electronics,238.18,1.0,Accra,2.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South East,Negative,8,37,True,True,0.0,3.4761904761904763,1.0,7.571428571428571,0.42152597402597397
O00850,2025-06-15,2025-06-16,2025-06-18,S044,Groceries,350.86,3.0,Accra,4.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Express,Ashanti,Positive,2,34,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00851,2025-06-01,2025-06-01,2025-06-10,S038,Fashion,71.49,1.0,Accra,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Express,South East,Negative,9,40,True,True,0.0,3.5,1.0,4.333333333333333,0.40977272727272723
O00852,2025-05-19,2025-05-20,2025-05-25,S046,Groceries,287.23,3.0,Accra,1.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Express,South West,Neutral,5,40,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00853,2025-06-06,2025-06-06,2025-06-08,S018,Home & Living,267.12,1.0,Kumasi,3.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Express,South East,Negative,2,45,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00854,2025-05-09,2025-05-11,2025-05-12,S027,Home & Living,153.33,1.0,Accra,4.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Standard,South East,Neutral,1,53,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00855,2025-05-26,2025-05-28,2025-05-28,S040,Groceries,467.27,4.0,Accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,Greater Accra,Positive,0,57,True,True,0.125,3.125,1.0,3.0,0.4602272727272727
O00856,2025-04-28,2025-04-29,2025-05-04,S012,Toys,104.23,4.0,Lagos,5.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,North Central,Positive,5,50,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00857,2025-06-23,2025-06-24,2025-06-24,S026,Health,443.58,4.0,Lagos,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,South East,Positive,0,57,True,True,0.0,3.4705882352941178,1.0,4.529411764705882,0.4113235294117647
O00858,2025-04-17,2025-04-18,2025-04-18,S021,Health,482.05,4.0,Kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,North Central,Negative,0,46,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00859,2025-05-11,2025-05-13,2025-05-22,S037,Groceries,315.12,2.0,Accra,3.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,Ashanti,Positive,9,43,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00860,2025-05-14,2025-05-16,2025-05-16,S044,Health,79.71,4.0,Accra,1.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,South East,Positive,0,50,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00861,2025-06-17,2025-06-18,2025-06-21,S014,Health,275.09,4.0,Kumasi,2.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,North Central,Negative,3,40,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00862,2025-04-20,2025-04-23,2025-04-30,S024,Toy,127.59,4.0,Kano,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,South West,Negative,7,46,True,True,0.05263157894736842,3.526315789473684,1.0,4.421052631578948,0.42770334928229664
O00863,2025-05-19,2025-05-20,2025-05-22,S018,Living & Home,229.9,3.0,Kano,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,South West,Positive,2,50,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00864,2025-04-20,2025-04-20,2025-04-29,S026,Fashon,266.86,2.0,Lagos,4.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,South East,Positive,9,52,True,True,0.0,3.4705882352941178,1.0,4.529411764705882,0.4113235294117647
O00865,2025-06-02,2025-06-04,2025-06-11,S050,Health,266.86,3.0,Accra,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South East,Negative,7,46,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00866,2025-05-04,2025-05-04,2025-05-06,S020,Groceries,266.86,4.0,Lagos,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,Greater Accra,Positive,2,52,True,True,0.0,3.75,1.0,4.05,0.4013068181818181
O00867,2025-05-23,2025-05-24,2025-05-30,S032,Health,335.13,2.0,Kumasi,5.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Ashanti,Positive,6,52,True,True,0.0,3.7142857142857144,1.0,3.642857142857143,0.40099025974025976
O00868,2025-04-17,2025-04-20,2025-04-26,S009,Fashion,448.83,3.0,Lagos,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,Volta,Positive,6,50,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00869,2025-06-02,2025-06-02,2025-06-03,S039,Fashion,62.46,2.0,Lagos,2.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Pickup,Ashanti,Neutral,1,40,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00870,2025-06-25,2025-06-28,2025-07-03,S011,Groceries,220.68,1.0,Kano,2.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Ashanti,Negative,5,42,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00871,2025-06-09,2025-06-10,2025-06-19,S003,Toy,67.29,1.0,Kumasi,2.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,South East,Positive,9,57,True,True,0.0,3.4210526315789473,1.0,4.684210526315789,0.4133373205741626
O00872,2025-05-08,2025-05-08,2025-05-17,S027,Living & Home,319.8,4.0,Kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,Greater Accra,Negative,9,46,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00873,2025-06-04,2025-06-07,2025-06-13,S044,Fashon,452.18,4.0,Kumasi,4.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Standard,North Central,Neutral,6,40,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00874,2025-06-01,2025-06-03,2025-06-08,S028,Groceries,466.46,4.0,Kumasi,4.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,South West,Positive,5,34,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00875,2025-06-18,2025-06-19,2025-06-28,S007,Electronics,352.85,4.0,Lagos,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,South East,Negative,9,42,True,True,0.0,3.65,1.0,5.6,0.40959090909090906
O00876,2025-05-29,2025-05-31,2025-06-04,S016,Health,15.3,3.0,Kumasi,1.0,Very disappointed. Not what was shown online.,-0.975,Yes,Late Delivery,Pickup,South East,Negative,4,45,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00877,2025-05-15,2025-05-19,2025-05-24,S016,Home & Living,187.16,3.0,Accra,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,North Central,Positive,5,57,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00878,2025-06-20,2025-06-21,2025-06-21,S006,Toys,42.94,4.0,Lagos,4.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,Greater Accra,Negative,0,37,True,True,0.0,3.4761904761904763,1.0,7.571428571428571,0.42152597402597397
O00879,2025-04-14,2025-04-17,2025-04-23,S012,Toys,312.3,3.0,Kano,2.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South West,Negative,6,37,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00880,2025-05-29,2025-06-02,2025-06-07,S037,Fashion,155.22,1.0,Accra,3.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,Volta,Negative,5,36,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00881,2025-05-05,2025-05-06,2025-05-10,S022,Health,398.85,3.0,Kumasi,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,North Central,Negative,4,46,True,True,0.05555555555555555,3.2777777777777777,1.0,4.277777777777778,0.43569444444444444
O00882,2025-05-05,2025-05-08,2025-05-16,S001,Health,80.71,3.0,Kumasi,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,North Central,Negative,8,40,True,True,0.0,3.2777777777777777,1.0,6.722222222222222,0.4245833333333333
O00883,2025-05-21,2025-05-25,2025-05-25,S013,Groceries,234.39,4.0,Accra,3.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,Volta,Positive,0,43,True,True,0.05,3.5,1.0,5.0,0.4295454545454545
O00884,2025-05-05,2025-05-06,2025-05-10,S037,Home & Living,293.04,2.0,Lagos,4.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,Volta,Negative,4,37,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00885,2025-05-26,2025-05-30,2025-06-06,S039,Health,47.46,3.0,Accra,2.0,Fake product and horrible packaging.,-0.75,Yes,Late Delivery,Pickup,Volta,Negative,7,36,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00886,2025-05-10,2025-05-10,2025-05-15,S021,Groceries,283.08,1.0,Kano,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,North Central,Positive,5,57,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00887,2025-06-09,2025-06-11,2025-06-18,S024,Home & Living,246.24,2.0,Lagos,5.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,Volta,Positive,7,34,True,True,0.05263157894736842,3.526315789473684,1.0,4.421052631578948,0.42770334928229664
O00888,2025-04-23,2025-04-27,2025-04-27,S037,Health,413.58,3.0,Lagos,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Pickup,Ashanti,Neutral,0,53,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00889,2025-06-15,2025-06-19,2025-06-24,S035,Health,110.08,4.0,Accra,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,Greater Accra,Positive,5,57,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00890,2025-06-17,2025-06-21,2025-06-30,S046,Electronics,304.82,3.0,Kumasi,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,South West,Positive,9,52,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00891,2025-04-08,2025-04-09,2025-04-10,S032,Home & Living,89.0,4.0,Kano,3.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Express,North Central,Neutral,1,40,True,True,0.0,3.7142857142857144,1.0,3.642857142857143,0.40099025974025976
O00892,2025-05-05,2025-05-09,2025-05-15,S014,Electronics,464.77,2.0,Accra,3.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South East,Negative,6,37,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00893,2025-05-06,2025-05-08,2025-05-10,S029,Home & Living,67.02,3.0,Kumasi,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,South West,Positive,2,57,True,True,0.0,3.2222222222222223,1.0,4.166666666666667,0.4175378787878788
O00894,2025-05-24,2025-05-25,2025-06-01,S010,Home & Living,279.83,4.0,Lagos,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Ashanti,Negative,7,42,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00895,2025-04-21,2025-04-23,2025-04-24,S037,Home & Living,266.86,3.0,Lagos,2.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,North Central,Neutral,1,53,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00896,2025-05-18,2025-05-22,2025-05-25,S039,Electronics,266.86,2.0,Kano,4.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Greater Accra,Positive,3,52,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00897,2025-05-05,2025-05-08,2025-05-17,S010,Fashion,24.29,4.0,Lagos,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Greater Accra,Negative,9,46,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00898,2025-05-22,2025-05-24,2025-06-01,S011,Toys,282.95,2.0,Kumasi,3.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,Volta,Negative,8,37,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00899,2025-06-20,2025-06-23,2025-06-25,S029,Toys,419.88,3.0,Kumasi,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,South East,Negative,2,42,True,True,0.0,3.2222222222222223,1.0,4.166666666666667,0.4175378787878788
O00900,2025-05-11,2025-05-13,2025-05-22,S050,Electronics,165.13,4.0,Accra,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,South West,Positive,9,34,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00901,2025-06-02,2025-06-06,2025-06-12,S016,Fashion,31.1,1.0,Kano,4.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Standard,South East,Neutral,6,40,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00902,2025-05-30,2025-06-03,2025-06-08,S049,Electronics,413.99,1.0,Kano,5.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,Volta,Negative,5,37,True,True,0.0,3.3666666666666667,1.0,4.733333333333333,0.4151363636363636
O00903,2025-04-27,2025-04-30,2025-05-06,S018,Toys,126.2,4.0,Kano,4.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,Volta,Positive,6,50,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00904,2025-06-16,2025-06-17,2025-06-25,S023,Groceries,222.55,3.0,Kumasi,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South East,Negative,8,46,True,True,0.0,3.2941176470588234,1.0,5.352941176470588,0.4194251336898395
O00905,2025-04-27,2025-04-29,2025-05-01,S016,Toys,290.79,4.0,Kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,South East,Positive,2,57,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00906,2025-05-09,2025-05-12,2025-05-15,S027,Electronics,359.29,4.0,Accra,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,North Central,Positive,3,50,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00907,2025-04-17,2025-04-19,2025-04-24,S034,Health,113.33,4.0,Kumasi,2.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Greater Accra,Negative,5,42,True,True,0.05,3.3,1.0,3.25,0.42957954545454546
